PSGC,REGION,PROVINCE_FIRE_DISTRICT,CONGRESSIONAL_DISTRICT,CITY_MUNICIPALITY,YEAR,INCIDENTS,INJURIES,DEATHS,ESTIMATED_DAMAGES
83701000,8,LEYTE,5TH,ABUYOG,2012,3,1,0,480000
83701000,8,LEYTE,5TH,ABUYOG,2013,6,1,0,1598000
83701000,8,LEYTE,5TH,ABUYOG,2014,7,0,0,6628500
83701000,8,LEYTE,5TH,ABUYOG,2015,8,19,10,3435000
83701000,8,LEYTE,5TH,ABUYOG,2016,3,0,0,450000
83702000,8,LEYTE,1ST,ALANGALANG,2012,6,1,0,1070000
83702000,8,LEYTE,1ST,ALANGALANG,2013,2,0,0,1303000
83702000,8,LEYTE,1ST,ALANGALANG,2014,1,0,0,10000
83702000,8,LEYTE,1ST,ALANGALANG,2015,5,1,0,299000
83702000,8,LEYTE,1ST,ALANGALANG,2016,7,0,0,500000
83703000,8,LEYTE,4TH,ALBUERA,2012,0,0,0,0
83703000,8,LEYTE,4TH,ALBUERA,2013,2,0,0,1000000
83703000,8,LEYTE,4TH,ALBUERA,2014,0,0,0,0
83703000,8,LEYTE,4TH,ALBUERA,2015,7,1,0,2068000
83703000,8,LEYTE,4TH,ALBUERA,2016,1,0,0,500000
83705000,8,LEYTE,1ST,BABATNGON,2012,1,0,0,50000
83705000,8,LEYTE,1ST,BABATNGON,2013,2,0,0,30000
83705000,8,LEYTE,1ST,BABATNGON,2014,3,1,0,1502500
83705000,8,LEYTE,1ST,BABATNGON,2015,1,0,0,500
83705000,8,LEYTE,1ST,BABATNGON,2016,4,0,0,2811000
83706000,8,LEYTE,2ND,BARUGO,2012,0,0,0,0
83706000,8,LEYTE,2ND,BARUGO,2013,4,0,0,11000
83706000,8,LEYTE,2ND,BARUGO,2014,1,0,0,0
83706000,8,LEYTE,2ND,BARUGO,2015,1,0,0,300000
83706000,8,LEYTE,2ND,BARUGO,2016,2,0,0,31000
83707000,8,LEYTE,5TH,BATO,2012,1,0,0,100000
83707000,8,LEYTE,5TH,BATO,2013,0,0,0,0
83707000,8,LEYTE,5TH,BATO,2014,1,0,0,22000000
83707000,8,LEYTE,5TH,BATO,2015,0,0,0,0
83707000,8,LEYTE,5TH,BATO,2016,2,0,0,6620000
83708000,8,LEYTE,5TH,BAYBAY CITY,2012,5,1,0,585000
83708000,8,LEYTE,5TH,BAYBAY CITY,2013,9,1,1,264000
83708000,8,LEYTE,5TH,BAYBAY CITY,2014,9,1,0,1032000
83708000,8,LEYTE,5TH,BAYBAY CITY,2015,4,5,1,750000
83708000,8,LEYTE,5TH,BAYBAY CITY,2016,5,0,0,3120000
83710000,8,LEYTE,2ND,BURAUEN,2012,2,0,0,90000
83710000,8,LEYTE,2ND,BURAUEN,2013,3,0,1,575300
83710000,8,LEYTE,2ND,BURAUEN,2014,0,0,0,0
83710000,8,LEYTE,2ND,BURAUEN,2015,1,0,0,30000
83710000,8,LEYTE,2ND,BURAUEN,2016,0,0,0,0
83713000,8,LEYTE,3RD,CALUBIAN,2012,0,0,0,0
83713000,8,LEYTE,3RD,CALUBIAN,2013,4,0,0,5299000
83713000,8,LEYTE,3RD,CALUBIAN,2014,0,0,0,0
83713000,8,LEYTE,3RD,CALUBIAN,2015,3,0,0,680000
83713000,8,LEYTE,3RD,CALUBIAN,2016,2,0,0,1020000
83714000,8,LEYTE,2ND,CAPOOCAN,2012,4,0,1,130500
83714000,8,LEYTE,2ND,CAPOOCAN,2013,1,1,0,30000
83714000,8,LEYTE,2ND,CAPOOCAN,2014,0,0,0,0
83714000,8,LEYTE,2ND,CAPOOCAN,2015,1,0,0,100000
83714000,8,LEYTE,2ND,CAPOOCAN,2016,3,0,0,558000
83715000,8,LEYTE,2ND,CARIGARA,2012,6,0,0,232000
83715000,8,LEYTE,2ND,CARIGARA,2013,5,0,0,1333000
83715000,8,LEYTE,2ND,CARIGARA,2014,5,0,0,1216000
83715000,8,LEYTE,2ND,CARIGARA,2015,6,0,0,93000
83715000,8,LEYTE,2ND,CARIGARA,2016,0,0,0,0
83717000,8,LEYTE,2ND,DAGAMI,2012,6,3,0,820000
83717000,8,LEYTE,2ND,DAGAMI,2013,6,0,0,2780900
83717000,8,LEYTE,2ND,DAGAMI,2014,2,0,0,105000
83717000,8,LEYTE,2ND,DAGAMI,2015,1,0,0,20000
83717000,8,LEYTE,2ND,DAGAMI,2016,1,0,0,75000
83718000,8,LEYTE,2ND,DULAG,2012,2,0,0,2000
83718000,8,LEYTE,2ND,DULAG,2013,1,0,0,0
83718000,8,LEYTE,2ND,DULAG,2014,2,0,0,220000
83718000,8,LEYTE,2ND,DULAG,2015,2,0,0,101000
83718000,8,LEYTE,2ND,DULAG,2016,3,0,0,880000
83719000,8,LEYTE,5TH,HILONGOS,2012,2,0,0,325000
83719000,8,LEYTE,5TH,HILONGOS,2013,6,0,0,7515000
83719000,8,LEYTE,5TH,HILONGOS,2014,5,0,0,1360000
83719000,8,LEYTE,5TH,HILONGOS,2015,8,0,0,5900200
83719000,8,LEYTE,5TH,HILONGOS,2016,3,0,2,295000
83720000,8,LEYTE,5TH,HINDANG,2012,1,0,0,60000
83720000,8,LEYTE,5TH,HINDANG,2013,2,0,0,201000
83720000,8,LEYTE,5TH,HINDANG,2014,2,0,0,85000
83720000,8,LEYTE,5TH,HINDANG,2015,4,0,0,142000
83720000,8,LEYTE,5TH,HINDANG,2016,2,0,0,30000
83721000,8,LEYTE,5TH,INOPACAN,2012,1,0,0,3000
83721000,8,LEYTE,5TH,INOPACAN,2013,5,0,0,702000
83721000,8,LEYTE,5TH,INOPACAN,2014,0,0,0,0
83721000,8,LEYTE,5TH,INOPACAN,2015,4,0,0,823000
83721000,8,LEYTE,5TH,INOPACAN,2016,0,0,0,0
83722000,8,LEYTE,4TH,ISABEL,2012,6,1,0,15690100
83722000,8,LEYTE,4TH,ISABEL,2013,3,1,0,4267000
83722000,8,LEYTE,4TH,ISABEL,2014,1,0,0,0
83722000,8,LEYTE,4TH,ISABEL,2015,5,0,0,1695000
83722000,8,LEYTE,4TH,ISABEL,2016,1,0,0,400000
83723000,8,LEYTE,2ND,JARO,2012,2,1,0,4040000
83723000,8,LEYTE,2ND,JARO,2013,2,0,0,25000
83723000,8,LEYTE,2ND,JARO,2014,3,8,0,25000
83723000,8,LEYTE,2ND,JARO,2015,5,0,0,250000
83723000,8,LEYTE,2ND,JARO,2016,2,0,0,290000
83724000,8,LEYTE,5TH,JAVIER (BUGHO),2012,0,0,0,0
83724000,8,LEYTE,5TH,JAVIER (BUGHO),2013,1,0,0,250000
83724000,8,LEYTE,5TH,JAVIER (BUGHO),2014,2,0,0,54500
83724000,8,LEYTE,5TH,JAVIER (BUGHO),2015,3,0,0,630000
83724000,8,LEYTE,5TH,JAVIER (BUGHO),2016,1,0,0,20000
83725000,8,LEYTE,2ND,JULITA,2012,1,0,0,10000
83725000,8,LEYTE,2ND,JULITA,2013,0,0,0,0
83725000,8,LEYTE,2ND,JULITA,2014,0,0,0,0
83725000,8,LEYTE,2ND,JULITA,2015,0,0,0,0
83725000,8,LEYTE,2ND,JULITA,2016,1,0,0,6000
83726000,8,LEYTE,4TH,KANANGA,2012,1,0,0,500
83726000,8,LEYTE,4TH,KANANGA,2013,3,0,0,80200
83726000,8,LEYTE,4TH,KANANGA,2014,1,1,0,5500
83726000,8,LEYTE,4TH,KANANGA,2015,2,0,0,310000
83726000,8,LEYTE,4TH,KANANGA,2016,5,0,0,503125
83728000,8,LEYTE,2ND,LA PAZ,2012,0,0,0,0
83728000,8,LEYTE,2ND,LA PAZ,2013,0,0,0,0
83728000,8,LEYTE,2ND,LA PAZ,2014,0,0,0,0
83728000,8,LEYTE,2ND,LA PAZ,2015,1,0,0,30000
83728000,8,LEYTE,2ND,LA PAZ,2016,1,0,0,600000
83729000,8,LEYTE,3RD,LEYTE,2012,3,0,0,813000
83729000,8,LEYTE,3RD,LEYTE,2013,4,0,0,100000
83729000,8,LEYTE,3RD,LEYTE,2014,1,0,0,30000
83729000,8,LEYTE,3RD,LEYTE,2015,3,0,0,137000
83729000,8,LEYTE,3RD,LEYTE,2016,2,0,0,33000
83730000,8,LEYTE,2ND,MACARTHUR,2012,0,0,0,0
83730000,8,LEYTE,2ND,MACARTHUR,2013,0,0,0,0
83730000,8,LEYTE,2ND,MACARTHUR,2014,2,0,0,95000
83730000,8,LEYTE,2ND,MACARTHUR,2015,2,0,0,50000
83730000,8,LEYTE,2ND,MACARTHUR,2016,0,0,0,0
83731000,8,LEYTE,5TH,MAHAPLAG,2012,0,0,0,0
83731000,8,LEYTE,5TH,MAHAPLAG,2013,5,1,1,443000
83731000,8,LEYTE,5TH,MAHAPLAG,2014,4,0,0,528000
83731000,8,LEYTE,5TH,MAHAPLAG,2015,3,0,0,100000
83731000,8,LEYTE,5TH,MAHAPLAG,2016,5,0,1,530000
83733000,8,LEYTE,4TH,MATAG-OB,2012,1,0,0,1000000
83733000,8,LEYTE,4TH,MATAG-OB,2013,0,0,0,0
83733000,8,LEYTE,4TH,MATAG-OB,2014,2,0,0,102000
83733000,8,LEYTE,4TH,MATAG-OB,2015,3,2,1,470000
83733000,8,LEYTE,4TH,MATAG-OB,2016,0,0,0,0
83734000,8,LEYTE,5TH,MATALOM,2012,1,0,0,100000
83734000,8,LEYTE,5TH,MATALOM,2013,2,0,0,250000
83734000,8,LEYTE,5TH,MATALOM,2014,0,0,0,0
83734000,8,LEYTE,5TH,MATALOM,2015,0,0,0,0
83734000,8,LEYTE,5TH,MATALOM,2016,1,0,0,150000
83735000,8,LEYTE,2ND,MAYORGA,2012,1,0,0,70000
83735000,8,LEYTE,2ND,MAYORGA,2013,0,0,0,0
83735000,8,LEYTE,2ND,MAYORGA,2014,0,0,0,0
83735000,8,LEYTE,2ND,MAYORGA,2015,1,0,0,20000
83735000,8,LEYTE,2ND,MAYORGA,2016,1,0,0,65000
83736000,8,LEYTE,4TH,MERIDA,2012,0,0,0,0
83736000,8,LEYTE,4TH,MERIDA,2013,2,0,0,121000
83736000,8,LEYTE,4TH,MERIDA,2014,0,0,0,0
83736000,8,LEYTE,4TH,MERIDA,2015,1,0,0,200000
83736000,8,LEYTE,4TH,MERIDA,2016,1,0,0,500
83738000,8,LEYTE,4TH,ORMOC CITY,2012,10,0,0,11306000
83738000,8,LEYTE,4TH,ORMOC CITY,2013,13,4,0,2938000
83738000,8,LEYTE,4TH,ORMOC CITY,2014,25,3,0,11938000
83738000,8,LEYTE,4TH,ORMOC CITY,2015,15,0,0,6530000
83738000,8,LEYTE,4TH,ORMOC CITY,2016,16,1,0,17319000
83739000,8,LEYTE,1ST,PALO,2012,6,0,0,3122000
83739000,8,LEYTE,1ST,PALO,2013,12,1,0,383000
83739000,8,LEYTE,1ST,PALO,2014,9,0,0,320000
83739000,8,LEYTE,1ST,PALO,2015,34,5,0,563000
83739000,8,LEYTE,1ST,PALO,2016,5,0,0,435500
83740000,8,LEYTE,4TH,PALOMPON,2012,3,0,0,395000
83740000,8,LEYTE,4TH,PALOMPON,2013,5,1,0,3325200
83740000,8,LEYTE,4TH,PALOMPON,2014,5,0,0,859200
83740000,8,LEYTE,4TH,PALOMPON,2015,6,0,0,1200000
83740000,8,LEYTE,4TH,PALOMPON,2016,4,0,0,60700
83741000,8,LEYTE,2ND,PASTRANA,2012,1,0,0,18000
83741000,8,LEYTE,2ND,PASTRANA,2013,3,0,0,31500
83741000,8,LEYTE,2ND,PASTRANA,2014,2,0,0,250000
83741000,8,LEYTE,2ND,PASTRANA,2015,3,0,0,19500
83741000,8,LEYTE,2ND,PASTRANA,2016,4,0,0,362862
83742000,8,LEYTE,3RD,SAN ISIDRO,2012,1,1,0,2000000
83742000,8,LEYTE,3RD,SAN ISIDRO,2013,1,0,0,80000
83742000,8,LEYTE,3RD,SAN ISIDRO,2014,0,0,0,0
83742000,8,LEYTE,3RD,SAN ISIDRO,2015,1,0,0,15000
83742000,8,LEYTE,3RD,SAN ISIDRO,2016,1,0,0,200000
83743000,8,LEYTE,1ST,SAN MIGUEL,2012,0,0,0,0
83743000,8,LEYTE,1ST,SAN MIGUEL,2013,0,0,0,0
83743000,8,LEYTE,1ST,SAN MIGUEL,2014,2,0,0,218000
83743000,8,LEYTE,1ST,SAN MIGUEL,2015,2,0,0,20000
83743000,8,LEYTE,1ST,SAN MIGUEL,2016,0,0,0,0
83744000,8,LEYTE,1ST,SANTA FE,2012,2,0,0,123000
83744000,8,LEYTE,1ST,SANTA FE,2013,1,0,0,250000
83744000,8,LEYTE,1ST,SANTA FE,2014,3,2,0,41000
83744000,8,LEYTE,1ST,SANTA FE,2015,0,0,0,0
83744000,8,LEYTE,1ST,SANTA FE,2016,1,0,0,70000
83745000,8,LEYTE,3RD,TABANGO,2012,0,0,0,0
83745000,8,LEYTE,3RD,TABANGO,2013,0,0,0,0
83745000,8,LEYTE,3RD,TABANGO,2014,0,0,0,0
83745000,8,LEYTE,3RD,TABANGO,2015,0,0,0,0
83745000,8,LEYTE,3RD,TABANGO,2016,2,0,0,35000
83746000,8,LEYTE,2ND,TABONTABON,2012,1,0,0,300000
83746000,8,LEYTE,2ND,TABONTABON,2013,0,0,0,0
83746000,8,LEYTE,2ND,TABONTABON,2014,0,0,0,0
83746000,8,LEYTE,2ND,TABONTABON,2015,0,0,0,0
83746000,8,LEYTE,2ND,TABONTABON,2016,0,0,0,0
83747000,8,LEYTE,1ST,TACLOBAN CITY (CAPITAL),2012,14,5,1,35046000
83747000,8,LEYTE,1ST,TACLOBAN CITY (CAPITAL),2013,60,3,3,6544950
83747000,8,LEYTE,1ST,TACLOBAN CITY (CAPITAL),2014,44,1,0,18618800
83747000,8,LEYTE,1ST,TACLOBAN CITY (CAPITAL),2015,15,2,0,12060700
83747000,8,LEYTE,1ST,TACLOBAN CITY (CAPITAL),2016,19,1,4,31727250
83748000,8,LEYTE,1ST,TANAUAN,2012,3,0,0,7067000
83748000,8,LEYTE,1ST,TANAUAN,2013,8,0,0,8086000
83748000,8,LEYTE,1ST,TANAUAN,2014,1,0,0,500000
83748000,8,LEYTE,1ST,TANAUAN,2015,3,0,0,168000
83748000,8,LEYTE,1ST,TANAUAN,2016,2,0,0,1100000
83749000,8,LEYTE,1ST,TOLOSA,2012,0,0,0,0
83749000,8,LEYTE,1ST,TOLOSA,2013,1,0,0,20000
83749000,8,LEYTE,1ST,TOLOSA,2014,2,0,0,306000
83749000,8,LEYTE,1ST,TOLOSA,2015,5,0,0,953000
83749000,8,LEYTE,1ST,TOLOSA,2016,1,0,0,110000
83750000,8,LEYTE,2ND,TUNGA,2012,1,0,0,1500000
83750000,8,LEYTE,2ND,TUNGA,2013,2,0,0,8000
83750000,8,LEYTE,2ND,TUNGA,2014,0,0,0,0
83750000,8,LEYTE,2ND,TUNGA,2015,0,0,0,0
83750000,8,LEYTE,2ND,TUNGA,2016,1,0,0,180000
83751000,8,LEYTE,3RD,VILLABA,2012,2,0,0,550000
83751000,8,LEYTE,3RD,VILLABA,2013,1,0,0,400000
83751000,8,LEYTE,3RD,VILLABA,2014,2,0,0,1520000
83751000,8,LEYTE,3RD,VILLABA,2015,3,0,0,64750
83751000,8,LEYTE,3RD,VILLABA,2016,2,0,0,17950
84801000,8,NORTHERN SAMAR,1ST,ALLEN,2012,0,0,0,0
84801000,8,NORTHERN SAMAR,1ST,ALLEN,2013,0,0,0,0
84801000,8,NORTHERN SAMAR,1ST,ALLEN,2014,3,0,0,2870000
84801000,8,NORTHERN SAMAR,1ST,ALLEN,2015,0,0,0,0
84801000,8,NORTHERN SAMAR,1ST,ALLEN,2016,2,0,0,750000
84802000,8,NORTHERN SAMAR,1ST,BIRI,2012,6,3,1,2303000
84802000,8,NORTHERN SAMAR,1ST,BIRI,2013,0,0,0,0
84802000,8,NORTHERN SAMAR,1ST,BIRI,2014,0,0,0,0
84802000,8,NORTHERN SAMAR,1ST,BIRI,2015,0,0,0,0
84802000,8,NORTHERN SAMAR,1ST,BIRI,2016,0,0,0,0
84803000,8,NORTHERN SAMAR,1ST,BOBON,2012,0,0,0,0
84803000,8,NORTHERN SAMAR,1ST,BOBON,2013,0,0,0,0
84803000,8,NORTHERN SAMAR,1ST,BOBON,2014,3,0,0,1350000
84803000,8,NORTHERN SAMAR,1ST,BOBON,2015,1,0,0,150000
84803000,8,NORTHERN SAMAR,1ST,BOBON,2016,0,0,0,0
84804000,8,NORTHERN SAMAR,1ST,CAPUL,2012,3,0,0,2100000
84804000,8,NORTHERN SAMAR,1ST,CAPUL,2013,0,0,0,0
84804000,8,NORTHERN SAMAR,1ST,CAPUL,2014,1,0,0,1100000
84804000,8,NORTHERN SAMAR,1ST,CAPUL,2015,0,0,0,0
84804000,8,NORTHERN SAMAR,1ST,CAPUL,2016,1,0,0,20000
84805000,8,NORTHERN SAMAR,1ST,CATARMAN (CAPITAL),2012,2,3,0,20000
84805000,8,NORTHERN SAMAR,1ST,CATARMAN (CAPITAL),2013,3,0,0,20790000
84805000,8,NORTHERN SAMAR,1ST,CATARMAN (CAPITAL),2014,6,2,1,1524000
84805000,8,NORTHERN SAMAR,1ST,CATARMAN (CAPITAL),2015,3,0,0,355000
84805000,8,NORTHERN SAMAR,1ST,CATARMAN (CAPITAL),2016,2,0,0,650000
84806000,8,NORTHERN SAMAR,2ND,CATUBIG,2012,1,0,0,200000
84806000,8,NORTHERN SAMAR,2ND,CATUBIG,2013,0,0,0,0
84806000,8,NORTHERN SAMAR,2ND,CATUBIG,2014,1,0,0,2000000
84806000,8,NORTHERN SAMAR,2ND,CATUBIG,2015,1,0,0,100000
84806000,8,NORTHERN SAMAR,2ND,CATUBIG,2016,0,0,0,0
84807000,8,NORTHERN SAMAR,2ND,GAMAY,2012,0,0,0,0
84807000,8,NORTHERN SAMAR,2ND,GAMAY,2013,0,0,0,0
84807000,8,NORTHERN SAMAR,2ND,GAMAY,2014,0,0,0,0
84807000,8,NORTHERN SAMAR,2ND,GAMAY,2015,0,0,0,0
84807000,8,NORTHERN SAMAR,2ND,GAMAY,2016,2,0,0,170000
84808000,8,NORTHERN SAMAR,2ND,LAOANG,2012,0,0,0,0
84808000,8,NORTHERN SAMAR,2ND,LAOANG,2013,2,0,0,118000
84808000,8,NORTHERN SAMAR,2ND,LAOANG,2014,2,2,0,120000
84808000,8,NORTHERN SAMAR,2ND,LAOANG,2015,5,0,0,237000
84808000,8,NORTHERN SAMAR,2ND,LAOANG,2016,3,0,0,4000000
84809000,8,NORTHERN SAMAR,2ND,LAPINIG,2012,0,0,0,0
84809000,8,NORTHERN SAMAR,2ND,LAPINIG,2013,0,0,0,0
84809000,8,NORTHERN SAMAR,2ND,LAPINIG,2014,1,0,0,300000
84809000,8,NORTHERN SAMAR,2ND,LAPINIG,2015,0,0,0,0
84809000,8,NORTHERN SAMAR,2ND,LAPINIG,2016,0,0,0,0
84810000,8,NORTHERN SAMAR,2ND,LAS NAVAS,2012,0,0,0,0
84810000,8,NORTHERN SAMAR,2ND,LAS NAVAS,2013,0,0,0,0
84810000,8,NORTHERN SAMAR,2ND,LAS NAVAS,2014,0,0,0,0
84810000,8,NORTHERN SAMAR,2ND,LAS NAVAS,2015,0,0,0,0
84810000,8,NORTHERN SAMAR,2ND,LAS NAVAS,2016,0,0,0,0
84811000,8,NORTHERN SAMAR,1ST,LAVEZARES,2012,0,0,0,0
84811000,8,NORTHERN SAMAR,1ST,LAVEZARES,2013,3,0,1,1135000
84811000,8,NORTHERN SAMAR,1ST,LAVEZARES,2014,1,0,0,10000
84811000,8,NORTHERN SAMAR,1ST,LAVEZARES,2015,0,0,0,0
84811000,8,NORTHERN SAMAR,1ST,LAVEZARES,2016,1,0,0,70000
84824000,8,NORTHERN SAMAR,1ST,LOPE DE VEGA,2012,0,0,0,0
84824000,8,NORTHERN SAMAR,1ST,LOPE DE VEGA,2013,0,0,0,0
84824000,8,NORTHERN SAMAR,1ST,LOPE DE VEGA,2014,1,2,0,15000
84824000,8,NORTHERN SAMAR,1ST,LOPE DE VEGA,2015,0,0,0,0
84824000,8,NORTHERN SAMAR,1ST,LOPE DE VEGA,2016,0,0,0,0
84812000,8,NORTHERN SAMAR,2ND,MAPANAS,2012,0,0,0,0
84812000,8,NORTHERN SAMAR,2ND,MAPANAS,2013,0,0,0,0
84812000,8,NORTHERN SAMAR,2ND,MAPANAS,2014,0,0,0,0
84812000,8,NORTHERN SAMAR,2ND,MAPANAS,2015,0,0,0,0
84812000,8,NORTHERN SAMAR,2ND,MAPANAS,2016,0,0,0,0
84813000,8,NORTHERN SAMAR,1ST,MONDRAGON,2012,0,0,0,0
84813000,8,NORTHERN SAMAR,1ST,MONDRAGON,2013,1,0,0,70000
84813000,8,NORTHERN SAMAR,1ST,MONDRAGON,2014,1,0,0,50000
84813000,8,NORTHERN SAMAR,1ST,MONDRAGON,2015,1,0,0,0
84813000,8,NORTHERN SAMAR,1ST,MONDRAGON,2016,0,0,0,0
84814000,8,NORTHERN SAMAR,2ND,PALAPAG,2012,0,0,0,0
84814000,8,NORTHERN SAMAR,2ND,PALAPAG,2013,1,0,0,150000
84814000,8,NORTHERN SAMAR,2ND,PALAPAG,2014,2,0,0,942000
84814000,8,NORTHERN SAMAR,2ND,PALAPAG,2015,2,0,0,138300
84814000,8,NORTHERN SAMAR,2ND,PALAPAG,2016,0,0,0,0
84815000,8,NORTHERN SAMAR,2ND,PAMBUJAN,2012,0,0,0,0
84815000,8,NORTHERN SAMAR,2ND,PAMBUJAN,2013,2,0,0,350000
84815000,8,NORTHERN SAMAR,2ND,PAMBUJAN,2014,4,0,0,1310000
84815000,8,NORTHERN SAMAR,2ND,PAMBUJAN,2015,0,0,0,0
84815000,8,NORTHERN SAMAR,2ND,PAMBUJAN,2016,0,0,0,0
84816000,8,NORTHERN SAMAR,1ST,ROSARIO,2012,0,0,0,0
84816000,8,NORTHERN SAMAR,1ST,ROSARIO,2013,0,0,0,0
84816000,8,NORTHERN SAMAR,1ST,ROSARIO,2014,0,0,0,0
84816000,8,NORTHERN SAMAR,1ST,ROSARIO,2015,1,0,0,115000
84816000,8,NORTHERN SAMAR,1ST,ROSARIO,2016,0,0,0,0
84817000,8,NORTHERN SAMAR,1ST,SAN ANTONIO,2012,0,0,0,0
84817000,8,NORTHERN SAMAR,1ST,SAN ANTONIO,2013,0,0,0,0
84817000,8,NORTHERN SAMAR,1ST,SAN ANTONIO,2014,0,0,0,0
84817000,8,NORTHERN SAMAR,1ST,SAN ANTONIO,2015,2,2,0,559400
84817000,8,NORTHERN SAMAR,1ST,SAN ANTONIO,2016,1,0,0,35000
84818000,8,NORTHERN SAMAR,1ST,SAN ISIDRO,2012,2,0,0,75300
84818000,8,NORTHERN SAMAR,1ST,SAN ISIDRO,2013,0,0,0,0
84818000,8,NORTHERN SAMAR,1ST,SAN ISIDRO,2014,1,4,1,2000000
84818000,8,NORTHERN SAMAR,1ST,SAN ISIDRO,2015,2,1,0,505000
84818000,8,NORTHERN SAMAR,1ST,SAN ISIDRO,2016,0,0,0,0
84819000,8,NORTHERN SAMAR,1ST,SAN JOSE,2012,8,8,0,5690000
84819000,8,NORTHERN SAMAR,1ST,SAN JOSE,2013,1,0,0,86000
84819000,8,NORTHERN SAMAR,1ST,SAN JOSE,2014,3,0,0,203300
84819000,8,NORTHERN SAMAR,1ST,SAN JOSE,2015,3,0,0,83100
84819000,8,NORTHERN SAMAR,1ST,SAN JOSE,2016,5,0,0,435500
84820000,8,NORTHERN SAMAR,2ND,SAN ROQUE,2012,0,0,0,0
84820000,8,NORTHERN SAMAR,2ND,SAN ROQUE,2013,2,0,0,905000
84820000,8,NORTHERN SAMAR,2ND,SAN ROQUE,2014,0,0,0,0
84820000,8,NORTHERN SAMAR,2ND,SAN ROQUE,2015,0,0,0,0
84820000,8,NORTHERN SAMAR,2ND,SAN ROQUE,2016,2,0,0,120000
84821000,8,NORTHERN SAMAR,1ST,SAN VICENTE,2012,0,0,0,0
84821000,8,NORTHERN SAMAR,1ST,SAN VICENTE,2013,0,0,0,0
84821000,8,NORTHERN SAMAR,1ST,SAN VICENTE,2014,0,0,0,0
84821000,8,NORTHERN SAMAR,1ST,SAN VICENTE,2015,0,0,0,0
84821000,8,NORTHERN SAMAR,1ST,SAN VICENTE,2016,0,0,0,0
84822000,8,NORTHERN SAMAR,2ND,SILVINO LOBOS,2012,0,0,0,0
84822000,8,NORTHERN SAMAR,2ND,SILVINO LOBOS,2013,0,0,0,0
84822000,8,NORTHERN SAMAR,2ND,SILVINO LOBOS,2014,0,0,0,0
84822000,8,NORTHERN SAMAR,2ND,SILVINO LOBOS,2015,0,0,0,0
84822000,8,NORTHERN SAMAR,2ND,SILVINO LOBOS,2016,0,0,0,0
84823000,8,NORTHERN SAMAR,1ST,VICTORIA,2012,0,0,0,0
84823000,8,NORTHERN SAMAR,1ST,VICTORIA,2013,0,0,0,0
84823000,8,NORTHERN SAMAR,1ST,VICTORIA,2014,0,0,0,0
84823000,8,NORTHERN SAMAR,1ST,VICTORIA,2015,0,0,0,0
84823000,8,NORTHERN SAMAR,1ST,VICTORIA,2016,0,0,0,0
86001000,8,SAMAR (WESTERN SAMAR),1ST,ALMAGRO,2012,0,0,0,0
86001000,8,SAMAR (WESTERN SAMAR),1ST,ALMAGRO,2013,0,0,0,0
86001000,8,SAMAR (WESTERN SAMAR),1ST,ALMAGRO,2014,0,0,0,0
86001000,8,SAMAR (WESTERN SAMAR),1ST,ALMAGRO,2015,0,0,0,0
86001000,8,SAMAR (WESTERN SAMAR),1ST,ALMAGRO,2016,0,0,0,0
86002000,8,SAMAR (WESTERN SAMAR),2ND,BASEY,2012,0,0,0,0
86002000,8,SAMAR (WESTERN SAMAR),2ND,BASEY,2013,0,0,0,0
86002000,8,SAMAR (WESTERN SAMAR),2ND,BASEY,2014,2,0,0,115000
86002000,8,SAMAR (WESTERN SAMAR),2ND,BASEY,2015,2,0,0,700000
86002000,8,SAMAR (WESTERN SAMAR),2ND,BASEY,2016,4,0,1,265000
86003000,8,SAMAR (WESTERN SAMAR),1ST,CALBAYOG CITY,2012,0,0,0,0
86003000,8,SAMAR (WESTERN SAMAR),1ST,CALBAYOG CITY,2013,11,2,0,2014500
86003000,8,SAMAR (WESTERN SAMAR),1ST,CALBAYOG CITY,2014,11,1,0,1848300
86003000,8,SAMAR (WESTERN SAMAR),1ST,CALBAYOG CITY,2015,16,1,2,4155650
86003000,8,SAMAR (WESTERN SAMAR),1ST,CALBAYOG CITY,2016,12,1,0,2065500
86004000,8,SAMAR (WESTERN SAMAR),2ND,CALBIGA,2012,1,0,0,150000
86004000,8,SAMAR (WESTERN SAMAR),2ND,CALBIGA,2013,0,0,0,0
86004000,8,SAMAR (WESTERN SAMAR),2ND,CALBIGA,2014,0,0,0,0
86004000,8,SAMAR (WESTERN SAMAR),2ND,CALBIGA,2015,0,0,0,0
86004000,8,SAMAR (WESTERN SAMAR),2ND,CALBIGA,2016,0,0,0,0
86005000,8,SAMAR (WESTERN SAMAR),2ND,CATBALOGAN CITY (CAPITAL),2012,6,1,0,1383000
86005000,8,SAMAR (WESTERN SAMAR),2ND,CATBALOGAN CITY (CAPITAL),2013,6,0,0,2928800
86005000,8,SAMAR (WESTERN SAMAR),2ND,CATBALOGAN CITY (CAPITAL),2014,7,0,0,3195000
86005000,8,SAMAR (WESTERN SAMAR),2ND,CATBALOGAN CITY (CAPITAL),2015,6,0,0,3578000
86005000,8,SAMAR (WESTERN SAMAR),2ND,CATBALOGAN CITY (CAPITAL),2016,6,0,0,1070000
86006000,8,SAMAR (WESTERN SAMAR),2ND,DARAM,2012,0,0,0,0
86006000,8,SAMAR (WESTERN SAMAR),2ND,DARAM,2013,2,0,0,18000
